visible_mean,visible_max,visible_min,visible_mean_distribution,visible_contrast,visible_entropy,visible_second_angular_momentum,IR_mean,IR_max,IR_min,class,log_entropy,entropy_x_contrast,IR_range,IR_norm_range
4.07,96.0824,11.3131,3.1292,66.0375,0.4539,1.5724,13.1275,40.7304,37.2454,1.0,-0.789878369519717,29.97442125,3.4850000000000065,0.08330364515408246
4.5,98.8771,17.807,6.4417,118.3083,0.1367,2.6432,12.654,38.8588,33.5088,1.0,-1.9899665352522333,16.17274461,5.350000000000001,0.09164371361764286
4.285,35.8874,8.9466,2.4792,24.1792,0.2926,1.8261,-2.7422,39.9005,35.4758,1.0,-1.228948790396113,7.074833920000001,4.424700000000001,-0.41015405880477707
6.0048,73.2943,23.1354,5.5708,67.1542,0.0859,2.7172,-53.7371,37.6021,1.8252,1.0,-2.4545714499919273,5.76854578,35.7769,-0.38337820049438
5.1449,103.3918,39.6277,9.3083,158.9917,0.0532,3.171,-66.693,36.3381,-18.9115,1.0,-2.933696882634538,8.45835844,55.2496,0.02881084428885606
8.1547,81.0336,45.6749,4.1208,32.3292,0.1057,2.4669,-66.3052,31.6394,-33.8917,1.0,-2.247150386105945,3.41719644,65.5311,0.014079502076572907
14.6041,72.8643,39.5689,3.3833,21.8667,0.1265,2.2693,-51.981,19.8689,-15.9466,1.0,-2.0675129708145623,2.7661375500000003,35.8155,0.023969616918544864
14.8191,100.597,71.3351,3.7958,25.9042,0.1079,2.4001,-86.3875,20.5535,-41.1604,1.0,-2.226550406718048,2.7950631799999996,61.7139,0.0057803654262173826
74.5841,118.6555,99.2836,3.15,18.2583,0.1294,2.2242,-103.6105,-33.0082,-74.0499,1.0,-2.044846896915337,2.3626240199999997,41.04169999999999,-0.004302229721185635
66.6298,108.3363,90.8724,2.3667,11.525,0.1658,2.0059,-107.9162,-60.9898,-93.0226,1.0,-1.7969730362809424,1.9108450000000001,32.032799999999995,-0.006075500919204482
59.1054,111.7761,80.5549,3.0583,18.6667,0.1374,2.181,-110.136,-48.532,-89.6984,1.0,-1.984858899193888,2.5648045799999997,41.16640000000001,-0.004912631551365182
47.7114,102.5318,79.3003,3.325,17.9583,0.1248,2.217,-104.671,-45.8306,-62.7916,1.0,-2.08104282304681,2.24119584,16.961000000000006,-0.006973127724333496
78.8838,136.929,101.9675,3.4958,23.2792,0.1158,2.3279,-109.0203,-49.5581,-79.4907,1.0,-2.155890713843242,2.69573136,29.9326,-0.005718616242811082
84.6883,100.812,92.8979,1.1583,3.0083,0.2802,1.4519,-110.6983,-92.4445,-100.5983,1.0,-1.2722516450792305,0.84292566,8.15379999999999,-0.008301364523712254
82.3235,97.8022,91.4434,0.6375,1.0875,0.4114,1.052,-109.5766,-85.9341,-101.7941,1.0,-0.8881893017632803,0.44739749999999995,15.86,-0.007704156656270917
83.1834,100.812,91.6265,1.05,2.3583,0.2932,1.3558,-105.205,-91.4921,-100.5636,1.0,-1.2269003089696406,0.69145356,9.0715,-0.008647815259473923
77.5939,94.5775,85.2501,1.0417,2.25,0.2936,1.3495,-103.6105,-76.3651,-93.2278,1.0,-1.2255369822417765,0.6606000000000001,16.862700000000004,-0.00790579810794803
79.0988,96.7273,85.0914,0.5,0.7583,0.4668,0.9286,-97.4542,-77.2051,-88.0266,1.0,-0.7618543785697361,0.35397444,10.8215,-0.008999771880706
77.8089,96.0824,88.1801,0.6875,1.0458,0.3891,1.0531,-102.5603,-75.5307,-90.3883,1.0,-0.9439188989916292,0.40692078000000004,14.857600000000005,-0.008147643322688258
63.4051,95.2224,86.058,0.9542,2.0458,0.3277,1.2786,-98.9616,-66.693,-89.8471,1.0,-1.1156567232773682,0.6704086599999999,23.1541,-0.007500832737720135
50.0762,91.9977,67.6468,0.9917,2.125,0.3042,1.3309,-95.8417,-59.1408,-86.9706,1.0,-1.1900698991569445,0.646425,27.829800000000006,-0.007095127763026465
42.1218,72.0044,61.0428,0.8,1.4833,0.355,1.1805,-91.0187,-38.6452,-79.1705,1.0,-1.0356374895067213,0.5265715,40.5253,-0.005362922774655725
16.539,69.4246,46.6105,3.85,23.9833,0.1069,2.3616,-90.0778,0.5703,-44.041,1.0,-2.2358614609511376,2.56381477,44.6113,0.00014375681073192597
3.2101,46.4215,7.1973,2.1667,24.4167,0.4067,1.5852,27.7162,42.1752,39.9815,1.0,-0.8996794660689582,9.93027189,2.1936999999999998,0.03805961410268477
3.2101,43.6267,7.3392,2.2833,21.05,0.3155,1.7672,31.4233,43.2015,40.8007,1.0,-1.1535965970008693,6.641275,2.400800000000004,0.03369608308830051
3.4251,55.4507,11.2266,3.7792,51.3708,0.2307,2.1655,26.1705,43.2015,39.751,1.0,-1.4666371138024292,11.85124356,3.4505000000000052,0.041527783104147856
4.07,75.874,13.2907,4.6917,63.5917,0.1567,2.4658,23.4935,41.5571,37.9289,1.0,-1.8534221296201618,9.96481939,3.6281999999999996,0.04663664112997472
4.5,79.0988,19.1162,6.8542,110.4625,0.0805,2.8774,19.4112,41.3507,35.1897,1.0,-2.5194980945576195,8.89223125,6.161000000000001,0.060536166737809025
4.285,92.6426,17.1722,5.7792,102.2792,0.1265,2.6367,13.5999,41.3507,35.6576,1.0,-2.0675129708145623,12.938318800000001,5.693100000000001,0.08526976026953
4.07,63.1901,12.9179,4.2333,58.925,0.1823,2.322,19.1819,40.7304,36.6707,1.0,-1.7021015972975198,10.742027499999999,4.0597000000000065,0.05790390488682794
4.07,97.8022,12.9741,4.9333,90.0417,0.211,2.3373,16.1779,40.9373,36.9818,1.0,-1.5558971455060706,18.998798700000002,3.9555000000000007,0.0684240857705161
3.64,38.8971,6.3785,1.5792,15.6875,0.5246,1.2754,29.032,40.7304,39.3611,1.0,-0.6451192115493638,8.2296625,1.3693000000000026,0.035643019901706825
3.64,10.5195,3.976,0.0333,0.0667,0.959,0.1211,37.6021,40.5231,39.7408,1.0,-0.04186420409869887,0.06396529999999999,0.7822999999999993,0.027117768932679535
3.855,96.2973,8.509,1.55,15.8417,0.5134,1.2841,16.8752,39.276,37.3884,1.0,-0.6667000105450971,8.13312878,1.8876000000000062,0.062250299082161065
4.715,81.6786,15.6144,4.3958,54.7875,0.1347,2.4449,-28.4606,39.4844,28.3327,1.0,-2.004705195565819,7.37987625,11.151700000000002,-0.04896587597739815
6.4348,68.5646,27.7928,7.6583,94.9167,0.0587,2.9915,-53.0321,35.7034,-4.4507,1.0,-2.8353155521480864,5.571610290000001,40.1541,0.15126638529295222
5.1449,92.6426,37.9675,8.7458,148.4792,0.0596,3.0896,-58.7739,38.0217,-14.815,1.0,-2.820099704910833,8.849360319999999,52.8367,0.04366619655308956
36.3173,107.2614,67.3714,4.4417,36.2167,0.0946,2.5356,-81.929,-20.584,-51.1995,1.0,-2.3580978029243043,3.4260998200000006,30.6155,-0.0049071168465960385
29.8679,133.2743,72.892,5.0542,47.2542,0.0903,2.6241,-95.8417,1.5776,-53.3884,1.0,-2.4046178185591973,4.26705426,54.965999999999994,0.00030831558863645634
51.796,103.6067,78.2481,3.3208,19.9458,0.1225,2.2691,-95.8417,-14.4306,-56.5712,1.0,-2.0996442489973552,2.4433605,42.1406,-0.0026615491408489437
59.9654,109.8412,81.5459,2.8792,16.9542,0.143,2.1577,-97.4542,-31.4778,-67.1463,1.0,-1.9449106487222299,2.4244505999999997,35.668499999999995,-0.004810405910659556
57.8155,118.8705,85.2216,3.1833,18.5083,0.13,2.2238,-104.1394,-43.1777,-69.8566,1.0,-2.0402208285265546,2.406079,26.6789,-0.005935222290782767
55.0208,120.1604,99.1576,2.8375,14.4625,0.1408,2.1277,-108.4668,-47.1751,-77.6324,1.0,-1.960414835258195,2.0363200000000004,30.457300000000004,-0.005602385497909717
54.8058,127.0398,93.8251,2.65,13.4167,0.1497,2.0853,-110.6983,-58.7739,-101.7256,1.0,-1.8991219875565544,2.00847999,42.9517,-0.0052193124720827135
58.6755,136.929,92.7123,2.2167,14.4167,0.2033,1.9291,-110.6983,-54.8014,-98.075,1.0,-1.593072558347836,2.9309151100000004,43.2736,-0.005047686629604763
86.4082,109.1963,95.6952,1.8667,7.0583,0.195,1.8098,-111.8321,-93.8882,-104.8633,1.0,-1.6347557204183902,1.3763685,10.975099999999998,-0.00800610003222824
86.8381,99.5221,92.4285,0.8917,1.625,0.3361,1.2183,-111.8321,-99.4687,-105.9094,1.0,-1.0903465442510771,0.5461625,6.440700000000007,-0.00839818532501869
85.1183,98.6621,91.7793,0.9542,1.9625,0.3142,1.2938,-102.5603,-86.8425,-97.3329,1.0,-1.1577255531606163,0.6166174999999999,10.490399999999994,-0.008699481553507112
83.6134,97.5872,90.5928,1.1792,3.0208,0.2788,1.4584,-100.4897,-78.4757,-90.8596,1.0,-1.2772606000957683,0.84219904,12.383899999999997,-0.008594939579466184
81.4636,98.0172,89.7908,0.525,0.775,0.4506,0.9439,-99.4687,-78.9021,-93.2123,1.0,-0.797175250983993,0.349215,14.310199999999995,-0.008509986986684962
71.7894,92.2127,82.6955,0.7583,1.1167,0.3716,1.0515,-96.9562,-65.1483,-84.929,1.0,-0.9899372720424536,0.41496572,19.780699999999996,-0.007911730607379559
50.7211,91.7827,77.5108,1.2958,4.0958,0.2721,1.5516,-86.8425,-53.7371,-68.0937,1.0,-1.3015856331929365,1.11446718,14.3566,-0.00908730228805247
32.8776,84.6883,58.0977,2.1875,10.5958,0.1844,1.955,-80.6227,-24.3292,-62.3397,1.0,-1.6906479678596436,1.9538655200000001,38.0105,-0.004840673405581729
17.8289,79.7437,50.4423,3.2083,25.9917,0.1491,2.2554,-76.3651,9.5477,-45.0219,1.0,-1.9031380572114442,3.8753624700000007,54.5696,0.0027770264784673735
13.3142,74.7991,37.3603,4.4042,39.7875,0.1093,2.4992,-49.9017,11.9416,-16.5548,1.0,-2.2136588837996443,4.34877375,28.4964,0.014455171228487962
3.2101,58.4605,6.9009,2.075,20.1,0.3727,1.6433,23.9421,42.1752,40.4549,1.0,-0.9869814724969244,7.49127,1.7202999999999946,0.043543544508692925
3.2101,58.6755,6.5524,1.7875,21.2458,0.4485,1.4284,25.0593,43.2015,41.021,1.0,-0.8018465974832862,9.5287413,2.180500000000002,0.04202654107411803
3.4251,67.9197,8.8592,2.675,36.7917,0.3773,1.7186,28.1558,43.2015,40.2593,1.0,-0.9747146520118722,13.88150841,2.9421999999999997,0.03811226286561712
4.07,88.773,15.9889,5.0417,91.4917,0.1886,2.3991,16.4106,41.7633,36.7299,1.0,-1.66812690878278,17.25533462,5.0334,0.06928681564480448
4.285,107.9064,20.5363,7.5208,159.6542,0.1225,2.8163,11.7035,40.9373,34.6397,1.0,-2.0996442489973552,19.5576395,6.297600000000003,0.10097859274467465
4.07,110.7011,17.1192,7.6125,167.5708,0.1034,2.8773,11.7035,40.9373,36.0037,1.0,-2.269150316907808,17.32682072,4.933599999999998,0.097153019247958
3.64,54.8058,6.9152,1.6125,16.4542,0.4713,1.3757,26.1705,41.1441,39.6162,1.0,-0.7522604450524519,7.75486446,1.5279000000000025,0.03968466615834286
3.64,32.6626,6.617,1.4833,9.8417,0.365,1.5353,30.7739,40.9373,39.1343,1.0,-1.0078579253996456,3.5922205,1.8029999999999973,0.03399218544823548
3.64,8.1547,3.782,0.0292,0.0792,0.9752,0.0752,38.4406,40.5231,39.8409,1.0,-0.02511270081507533,0.07723584,0.6822000000000017,0.026459605395304023
3.64,4.9299,3.8038,0.0,0.0,1.0,0.0,38.6498,40.3158,39.2693,1.0,0.0,0.0,1.0465000000000018,0.026562862327543773
3.855,9.4446,4.3161,0.0792,0.1958,0.919,0.2241,26.1705,39.6925,38.741,1.0,-0.08446915662644996,0.17994020000000002,0.9515000000000029,0.039149444721876925
4.5,60.3953,20.805,5.8292,80.4958,0.1425,2.6123,-51.2846,39.4844,10.6746,1.0,-1.9484132792734319,11.470651499999999,28.809800000000003,-0.07212518835323863
6.0048,115.4307,31.7137,7.5958,110.5292,0.0651,2.9518,-47.5131,36.7603,2.6461,1.0,-2.7318307297676134,7.195450920000001,34.114200000000004,-0.29238792098338917
16.754,111.3461,69.8923,6.475,71.775,0.0686,2.8373,-82.8076,11.2265,-49.7556,1.0,-2.6794627442502974,4.923765,60.9821,0.002724784845640229
40.187,77.1639,62.9298,2.55,12.75,0.1526,2.0492,-76.7844,-15.8096,-46.8066,1.0,-1.8799351601317804,1.94565,30.997000000000003,-0.004398866597648431
36.9623,124.245,76.0529,4.375,35.8917,0.1,2.5068,-94.8607,-4.5511,-34.6326,1.0,-2.3025850929940455,3.58917,30.0815,-0.0013853035790120955
61.0403,141.8736,98.0281,6.0417,64.825,0.0731,2.7884,-105.205,-38.3266,-77.8117,1.0,-2.615926912226404,4.7387075,39.4851,-0.0046818663253445966
61.2553,120.1604,88.5244,3.3125,20.7292,0.1256,2.2533,-96.9562,-55.5153,-76.3205,1.0,-2.074653024948039,2.6035875199999996,20.805199999999992,-0.007502325422390953
71.5744,133.7042,103.2238,5.2667,48.8333,0.089,2.6386,-115.9012,-61.3626,-95.2444,1.0,-2.419118909249997,4.3461637,33.8818,-0.005558740113822731
48.7863,113.7109,83.7763,3.2667,21.1667,0.1276,2.2809,-115.9012,-48.1916,-94.4526,1.0,-2.0588549080714476,2.70087092,46.261,-0.004402197224941995
74.7991,111.5611,93.1574,2.1875,10.1125,0.1752,1.9585,-108.4668,-72.2467,-97.1282,1.0,-1.741827100479846,1.7717100000000001,24.881500000000003,-0.006857658379981829
90.7078,105.3266,98.034,1.475,4.375,0.2298,1.6205,-112.9784,-95.8417,-106.5866,1.0,-1.4705459135674817,1.005375,10.744900000000001,-0.00795896288727585
90.2778,108.9813,97.0221,1.625,5.575,0.2182,1.7111,-111.8321,-92.9238,-104.4982,1.0,-1.5223432055831665,1.2164650000000001,11.574399999999997,-0.007951547753554148
82.5385,109.1963,92.3832,1.4,4.4167,0.2495,1.5991,-112.4037,-96.4604,-104.0801,1.0,-1.3882963637905636,1.1019666499999998,7.619699999999995,-0.00824519156926778
84.0434,101.6719,89.9117,0.7833,1.65,0.3666,1.1955,-101.0037,-86.3875,-94.656,1.0,-1.0034839435765324,0.6048899999999999,8.268500000000003,-0.009035776387717642
79.0988,92.8576,85.4827,0.6208,1.1458,0.4234,1.0534,-97.4542,-78.9021,-89.6301,1.0,-0.8594379202813722,0.48513172,10.727999999999994,-0.009033043892945448
81.6786,98.0172,89.5372,1.0917,2.5917,0.2893,1.4006,-95.8417,-80.1903,-89.4717,1.0,-1.2402910670000475,0.74977881,9.281400000000005,-0.0093515078028978
73.0793,86.8381,82.7417,0.4958,0.6875,0.4623,0.9026,-95.8417,-79.7594,-90.4436,1.0,-0.7715412479879573,0.31783125,10.684200000000004,-0.00920130717241342
50.5061,81.4636,69.721,1.2833,4.0667,0.2697,1.5238,-95.8417,-28.4606,-75.0175,1.0,-1.3104450488364527,1.09678899,46.5569,-0.003958466338068352
15.0341,73.0793,46.7272,2.7375,13.9792,0.1522,2.0807,-81.4919,14.5413,-41.9865,1.0,-1.8825598335545515,2.12763424,56.5278,0.004249903975885207
11.1644,95.8674,47.8583,6.2958,74.3458,0.0745,2.7789,-54.091,18.7228,-20.9069,1.0,-2.5969561535966235,5.5387621,39.6297,0.016556027750621465
12.0244,58.0305,32.4099,3.3208,20.2375,0.1235,2.2541,-68.6495,11.2265,-31.0165,1.0,-2.091514122914105,2.49933125,42.243,0.005272471163640762
3.2101,29.6529,3.6115,0.1375,1.9542,0.9348,0.1866,31.6394,42.3808,41.672,1.0,-0.0674226763174342,1.82678616,0.7088000000000036,0.03214375186776854
3.4251,58.0305,8.7475,2.2583,26.075,0.3885,1.648,25.5045,41.9693,39.2467,1.0,-0.9454621091744349,10.1301375,2.7226,0.04192873561914859
4.285,81.0336,28.976,8.6833,134.2083,0.055,3.1194,18.2624,41.5571,32.323,1.0,-2.900422093749666,7.3814565000000005,9.234099999999998,0.0704004962156964
4.715,94.7925,35.0602,10.8208,211.8292,0.0462,3.3051,14.5413,41.1441,30.5744,1.0,-3.074775480894444,9.786509039999999,10.569700000000001,0.09254359990555241
3.855,103.8217,15.6144,5.1083,83.8833,0.1882,2.4336,18.7228,41.5571,37.1879,1.0,-1.6702500518308578,15.786837060000002,4.369199999999999,0.059686042081357187
3.64,52.441,8.1437,2.4917,30.525,0.3859,1.6601,25.0593,41.3507,39.4777,1.0,-0.952177010438564,11.7795975,1.8730000000000047,0.04179863390619547
3.64,15.2491,4.4739,0.3792,1.4958,0.7281,0.6675,36.1268,41.3507,40.4564,1.0,-0.3173168775814717,1.08909198,0.8943000000000012,0.028292162017373335
3.64,6.4348,3.7282,0.0125,0.0125,0.9753,0.0672,39.276,40.9373,40.258,1.0,-0.025010163004167762,0.01219125,0.6792999999999978,0.025890458928140396
3.4251,3.855,3.677,0.0,0.0,1.0,0.0,39.0675,40.3158,39.533,1.0,0.0,0.0,0.7828000000000017,0.026103568919486706
3.64,5.7899,4.0188,0.0042,0.0042,0.9917,0.027,36.5493,39.6925,38.6967,1.0,-0.008334636790057628,0.0041651399999999995,0.9958000000000027,0.02806438045259302
3.855,65.3399,16.0964,3.6417,50.825,0.3105,1.9645,-44.4983,39.0675,23.0608,1.0,-1.1695713776086036,15.7811625,16.006700000000002,-0.03807131097638707
4.07,129.1896,47.6543,9.4458,163.5875,0.0553,3.163,-40.2485,38.2313,12.8164,1.0,-2.8949823704538478,9.04638875,25.414899999999996,-0.07411452217770488
6.0048,128.3297,33.4705,7.75,120.8667,0.0672,3.0057,-29.0595,37.6021,21.1386,1.0,-2.700082031453033,8.122242239999999,16.4635,-0.06121357469019447
13.3142,134.9941,73.6999,6.8625,93.9375,0.0693,2.903,-84.5843,32.0708,-42.7889,1.0,-2.6693103727862795,6.50986875,74.8597,0.00886112599892246
42.1218,127.8997,69.5799,3.4667,24.375,0.1248,2.3161,-84.5843,-35.1761,-57.9557,1.0,-2.08104282304681,3.042,22.779600000000002,-0.007175658668395964
46.6365,109.8412,66.7356,3.85,32.2333,0.119,2.3829,-87.2993,-32.3943,-58.1929,1.0,-2.1286317858706076,3.8357626999999996,25.7986,-0.0063765803714340395
49.6462,133.9192,96.7113,5.4917,44.675,0.0791,2.6302,-93.405,-31.4778,-56.495,1.0,-2.537042404208529,3.5337925,25.0172,-0.005965189351455359
58.6755,134.7791,94.517,5.2125,49.2292,0.0833,2.6653,-108.4668,-59.8774,-89.5428,1.0,-2.48530672980934,4.10079236,29.665399999999998,-0.006165033427733322
59.7504,116.9356,92.0262,2.6167,13.7,0.1525,2.0887,-107.9162,-55.1578,-84.8907,1.0,-1.8805906829346708,2.08925,29.732899999999994,-0.006020882844295649
84.9033,113.9259,98.2229,2.5125,11.4625,0.1552,2.0255,-112.9784,-87.2993,-101.3833,1.0,-1.8630406712330188,1.77898,14.084000000000003,-0.00762164854018762
83.8284,100.597,93.4799,1.3583,4.2583,0.253,1.586,-109.0203,-95.3502,-104.8254,1.0,-1.374365790254617,1.0773499,9.475200000000001,-0.008343489183516706
89.8479,108.9813,97.1153,1.8833,7.9333,0.2036,1.8262,-110.6983,-95.8417,-105.5919,1.0,-1.5915979943057694,1.61521988,9.750199999999992,-0.008199416592862665
83.3984,101.4569,91.9548,1.1542,2.9125,0.2777,1.4403,-109.0203,-91.9673,-102.4637,1.0,-1.2812138846693832,0.80880125,10.496400000000008,-0.008232960455489165
83.3984,109.4113,94.2819,1.5208,4.7625,0.229,1.6474,-106.8235,-90.0778,-99.4168,1.0,-1.4740332754278973,1.0906125,9.338999999999999,-0.008481861710999511
84.0434,98.6621,88.7947,1.0167,2.1417,0.3092,1.3203,-105.205,-95.8417,-100.3734,1.0,-1.1737669622688702,0.66221364,4.531700000000001,-0.009076104597544361
76.519,103.8217,86.8457,1.1333,3.8333,0.3139,1.4301,-100.4897,-75.5307,-95.5672,1.0,-1.1586808151342292,1.20327287,20.036500000000004,-0.00786489806206607
65.7699,99.5221,83.6495,1.3,3.6917,0.2604,1.5337,-92.9238,-69.0443,-84.6453,1.0,-1.3455363686477229,0.9613186800000001,15.600999999999999,-0.008778049407371175
58.8904,85.9782,74.7462,0.7583,1.3833,0.37,1.1495,-96.4604,-70.6356,-89.012,1.0,-0.9942522733438669,0.511821,18.376400000000004,-0.008226706827544714
35.6724,75.0141,60.8925,1.7917,5.575,0.2011,1.7107,-96.9562,-22.302,-84.5701,1.0,-1.6039529822035308,1.1211325,62.2681,-0.002719890257932462
11.1644,71.1444,28.7485,3.775,31.4167,0.1191,2.357,-67.082,23.2689,-11.8069,1.0,-2.127791802620883,3.7417289699999996,35.0758,0.02937879413072446
9.4446,86.1932,36.3316,6.125,65.75,0.0735,2.7836,-85.4825,26.1705,-13.6842,1.0,-2.610469872763346,4.832625,39.8547,0.022372545099974005
10.9494,56.5257,32.3209,2.325,10.5583,0.1649,1.9956,-83.2494,14.0712,-40.9426,1.0,-1.802416049416584,1.7410636699999997,55.013799999999996,0.004128331899269678
3.4251,68.5646,14.4395,4.8667,59.4083,0.1589,2.4931,27.4961,42.1752,38.1821,1.0,-1.8394802054394668,9.439978870000001,3.9930999999999983,0.04017225783195075
4.285,70.9295,18.5897,6.7583,107.15,0.105,2.7906,23.4935,41.5571,37.0873,1.0,-2.2537949288246137,11.25075,4.469799999999999,0.04769493863815102
4.9299,95.0074,31.7851,10.3167,193.2,0.0495,3.2374,21.9157,41.5571,33.5373,1.0,-3.0057826094074924,9.5634,8.019799999999996,0.056540779390408434
4.07,71.3594,17.9624,5.2542,81.0708,0.1401,2.5393,22.1418,41.9693,37.1688,1.0,-1.9653988256391757,11.358019080000002,4.8004999999999995,0.05099648726176593
3.64,42.1218,9.0406,2.2,19.7833,0.2958,1.8027,30.3397,41.3507,39.433,1.0,-1.2180717287054377,5.851900140000001,1.9177000000000035,0.03456302654827948
3.4251,10.9494,3.9617,0.1083,0.2833,0.8955,0.2795,38.4406,41.7633,40.8757,1.0,-0.11037305748137062,0.25369515,0.8875999999999991,0.026579049568384323
3.4251,19.7637,4.2556,0.3708,1.8042,0.7559,0.6046,35.9152,41.5571,40.8375,1.0,-0.279846186684006,1.36379478,0.7195999999999998,0.028333993937820327
3.64,7.7247,3.9323,0.0083,0.0167,0.9917,0.027,30.9905,41.3507,40.5908,1.0,-0.008334636790057628,0.01656139,0.7599000000000018,0.03287204114046142
3.64,77.1639,9.1448,0.9583,7.6167,0.5848,1.0236,-23.7475,40.7304,32.1791,1.0,-0.5364853705465683,4.454246159999999,8.551300000000005,-0.0532999602872413
4.07,124.03,37.252,8.225,168.825,0.1545,2.7516,-19.1657,39.0675,21.2126,1.0,-1.867561182644337,26.0834625,17.854900000000004,-0.09609416829845421
8.5846,138.2189,57.9188,10.1167,170.1583,0.0467,3.2234,-44.8302,32.7164,-0.273,1.0,-3.0640111143072857,7.946392609999999,32.9894,2.6732045148202115
5.1449,117.7956,32.425,5.3292,78.5792,0.1423,2.5656,-5.0714,37.3919,26.5303,1.0,-1.9498177738863303,11.181820160000001,10.8616,-0.2779121322703927
5.1449,99.7371,20.7941,3.6,32.275,0.1521,2.3295,-55.8736,37.6021,12.9766,1.0,-1.88321707971689,4.9090275000000005,24.625500000000002,-0.05186143480792758
9.8745,104.2517,75.6541,5.525,57.0083,0.0813,2.6944,-71.4387,22.8188,-52.6813,1.0,-2.509609262428372,4.63477479,75.5001,0.006063212307609199
38.4672,113.2809,76.8331,3.8583,26.9917,0.1091,2.4058,-79.7594,-27.8638,-59.1211,1.0,-2.215490386143112,2.94479447,31.257299999999997,-0.005909026804390475
59.9654,115.6457,83.526,3.3458,20.7792,0.1223,2.2874,-85.0325,-26.6771,-52.193,1.0,-2.1012782362890103,2.54129616,25.5159,-0.006010926376398951
62.9751,121.2353,89.5783,4.1917,31.325,0.1015,2.4727,-83.6927,-27.8638,-50.0198,1.0,-2.287696480500295,3.1794875,22.155999999999995,-0.0066559617034604055
94.7925,139.5087,114.963,4.1125,27.9625,0.1011,2.4314,-103.0842,-38.3266,-67.1429,1.0,-2.2916451529557116,2.8270087499999996,28.8163,-0.005537428022661225
82.7535,122.3102,101.1042,3.3625,23.8208,0.1287,2.2625,-110.6983,-79.7594,-97.6064,1.0,-2.050271164380056,3.06573696,17.846999999999994,-0.007381806074571119
85.1183,106.4015,93.9787,2.1708,9.3125,0.1764,1.9167,-109.0203,-88.2182,-101.8816,1.0,-1.7350011354094461,1.642725,13.66340000000001,-0.007942460482928147
87.2681,105.3266,96.1428,1.7958,5.9875,0.1968,1.7561,-110.136,-99.4687,-104.867,1.0,-1.625567294363984,1.17834,5.398300000000006,-0.008612283123642461
90.0629,105.3266,96.2696,1.5375,4.8208,0.2266,1.6505,-110.6983,-101.0037,-106.2324,1.0,-1.4845689303882312,1.09239328,5.2287000000000035,-0.008588935447298572
85.5482,99.5221,91.4351,1.3333,3.9583,0.2614,1.5531,-107.3685,-99.978,-103.3831,1.0,-1.3417034777920154,1.03469962,3.4051000000000045,-0.00900695531839569
